35695.0,98.1,560.0,1.0
35820.0,158.0,540.0,1.0
35838.0,111.5,523.5,1.0
35952.0,131.5,1060.0,1.0
36089.0,130.0,927.0,1.0
36125.0,130.0,575.0,1.0
36183.0,142.0,429.0,1.0
36219.0,130.0,526.5,1.0
36278.0,130.0,591.0,1.0
35627.0,2429.0,348.0,2.0
35666.0,1610.0,318.0,2.0
35687.0,1576.0,362.0,2.0
35692.0,2140.5,357.0,2.0
35737.0,2369.0,392.0,2.0
35761.0,2271.0,312.0,2.0
35819.0,2368.0,298.0,2.0
35871.0,1760.0,278.0,2.0
35900.0,2198.0,343.0,2.0
35933.0,2371.5,387.0,2.0
35948.0,2276.0,382.0,2.0
35971.0,2231.0,297.0,2.0
35976.0,1590.0,342.0,2.0
36063.0,2309.0,348.0,2.0
36074.0,1610.0,318.0,2.0
36105.0,1381.0,327.0,2.0
36107.0,2328.0,298.0,2.0
36194.0,2385.0,358.0,2.0
36197.0,2308.0,310.0,2.0
36232.0,1381.0,327.0,2.0
36239.0,2244.0,343.5,2.0
36243.0,1662.0,329.0,2.0
36247.0,1398.0,328.0,2.0
36254.0,1381.0,298.0,2.0
36279.0,1928.0,280.0,2.0
35679.0,648.0,300.0,3.0
35689.0,667.0,290.0,3.0
35702.0,641.0,297.0,3.0
36067.0,581.0,297.0,3.0
36249.0,661.0,308.5,3.0
35616.0,822.0,257.0,4.0
35667.0,822.0,257.0,4.0
35677.0,748.0,280.0,4.0
35684.0,831.0,238.0,4.0
35748.0,771.0,279.5,4.0
35823.0,829.0,238.0,4.0
35864.0,748.0,280.0,4.0
36078.0,798.0,248.0,4.0
36226.0,748.0,280.0,4.0
36304.0,804.0,257.0,4.0
35587.0,1122.0,387.0,5.0
35642.0,1148.0,377.0,5.0
35706.0,1160.0,378.0,5.0
35949.0,1120.0,377.0,5.0
35957.0,1097.0,297.0,5.0
36022.0,1162.0,357.0,5.0
36033.0,1088.0,294.0,5.0
36231.0,1127.0,302.0,5.0
35571.0,860.0,235.0,6.0
35591.0,909.5,308.0,6.0
35773.0,880.0,235.0,6.0
35872.0,860.0,235.0,6.0
35936.0,936.0,298.0,6.0
36182.0,868.0,268.0,6.0
36220.0,860.0,235.0,6.0
36306.0,881.0,254.0,6.0
35585.0,1223.0,327.0,7.0
35657.0,1242.0,348.0,7.0
35790.0,1258.0,338.0,7.0
35845.0,1242.0,275.0,7.0
35645.0,542.0,78.0,8.0
35658.0,338.0,78.0,8.0
35668.0,303.0,92.5,8.0
35723.0,338.0,78.0,8.0
35729.0,326.5,92.5,8.0
35772.0,388.0,78.0,8.0
35774.0,338.0,78.0,8.0
35787.0,318.0,88.0,8.0
35800.0,388.0,78.0,8.0
35850.0,562.0,78.0,8.0
35934.0,288.0,78.0,8.0
35965.0,438.0,78.0,8.0
36037.0,478.0,81.0,8.0
36114.0,338.0,78.0,8.0
36122.0,542.0,78.0,8.0
36152.0,388.0,78.0,8.0
36265.0,438.0,78.0,8.0
36271.0,388.0,78.0,8.0
36276.0,438.0,78.0,8.0
35653.0,394.0,368.3,9.0
35861.0,368.0,398.0,9.0
35870.0,377.0,323.0,9.0
35879.0,404.0,339.0,9.0
35924.0,377.0,323.0,9.0
35954.0,379.0,339.0,9.0
35980.0,394.0,368.3,9.0
36007.0,382.0,329.0,9.0
36106.0,410.0,358.0,9.0
36180.0,404.0,339.0,9.0
36267.0,370.0,339.0,9.0
36269.0,382.0,329.0,9.0
35619.0,348.0,298.0,10.0
35630.0,340.0,489.0,10.0
35688.0,343.0,298.0,10.0
35760.0,354.0,489.0,10.0
35763.0,340.0,489.0,10.0
35882.0,354.0,339.0,10.0
35918.0,338.0,298.0,10.0
36087.0,340.0,489.0,10.0
36227.0,355.0,391.0,10.0
36242.0,340.0,389.0,10.0
36294.0,354.0,372.0,10.0
35938.0,264.0,489.0,11.0
36116.0,276.0,439.0,11.0
35570.0,324.0,358.0,12.0
35660.0,321.0,489.0,12.0
35844.0,311.0,298.0,12.0
36008.0,326.0,489.0,12.0
36031.0,331.0,306.5,12.0
36082.0,321.0,532.0,12.0
36085.0,312.0,297.0,12.0
36127.0,330.5,361.0,12.0
36218.0,318.0,288.0,12.0
36258.0,322.0,329.0,12.0
35567.0,304.0,389.0,13.0
35636.0,295.0,542.5,13.0
35739.0,306.0,277.5,13.0
35740.0,301.0,560.0,13.0
35786.0,306.0,277.5,13.0
35818.0,301.0,560.0,13.0
35961.0,298.0,308.0,13.0
36149.0,299.5,297.0,13.0
35681.0,281.5,712.0,14.0
35762.0,215.0,710.5,14.0
35804.0,281.5,703.0,14.0
35994.0,361.0,737.0,14.0
36119.0,360.0,557.0,14.0
36198.0,361.0,562.0,14.0
36261.0,331.0,628.0,14.0
36268.0,351.5,599.0,14.0
35569.0,302.0,58.0,15.0
35693.0,282.5,48.0,15.0
35743.0,312.0,58.0,15.0
35898.0,307.0,38.0,15.0
36113.0,311.0,58.0,15.0
35602.0,426.0,58.0,16.0
35652.0,444.0,48.0,16.0
35674.0,426.0,58.0,16.0
35696.0,410.0,58.0,16.0
35701.0,435.0,38.0,16.0
35712.0,409.0,38.0,16.0
35758.0,435.0,38.0,16.0
35779.0,444.0,48.0,16.0
35815.0,438.0,58.0,16.0
35875.0,425.0,52.5,16.0
35877.0,413.0,58.0,16.0
35919.0,450.5,58.0,16.0
35951.0,432.0,58.0,16.0
36018.0,426.0,58.0,16.0
36144.0,410.0,58.0,16.0
36191.0,403.5,58.0,16.0
36237.0,403.0,48.0,16.0
36291.0,438.0,58.0,16.0
36292.0,410.0,58.0,16.0
36300.0,440.5,58.0,16.0
35575.0,381.0,58.0,17.0
35577.0,398.0,58.0,17.0
35611.0,368.0,38.0,17.0
35841.0,364.0,48.0,17.0
35852.0,396.5,52.5,17.0
35854.0,400.0,58.0,17.0
35982.0,381.0,58.0,17.0
36015.0,369.0,58.0,17.0
36088.0,355.0,58.0,17.0
36295.0,355.0,58.0,17.0
35599.0,463.5,52.5,18.0
35734.0,484.0,48.0,18.0
35735.0,474.0,58.0,18.0
35814.0,461.5,52.5,18.0
35942.0,492.0,58.0,18.0
36025.0,500.0,58.0,18.0
36053.0,482.0,58.0,18.0
36084.0,485.0,52.5,18.0
36097.0,462.0,58.0,18.0
36117.0,502.0,58.0,18.0
35792.0,542.5,52.5,19.0
35592.0,610.0,811.0,20.0
35641.0,811.0,699.0,20.0
35738.0,678.0,785.0,20.0
35766.0,641.0,771.0,20.0
35851.0,711.0,684.0,20.0
35888.0,715.0,658.0,20.0
35908.0,804.0,830.0,20.0
35909.0,880.0,970.0,20.0
35920.0,962.0,880.0,20.0
35978.0,973.0,868.0,20.0
36024.0,641.0,771.0,20.0
36112.0,858.0,1007.0,20.0
36128.0,661.5,1023.0,20.0
36145.0,907.0,752.0,20.0
36233.0,718.0,890.0,20.0
36246.0,811.0,699.0,20.0
36280.0,871.0,798.0,20.0
36284.0,811.0,881.0,20.0
35581.0,587.0,214.5,21.0
