25296.0,553.0,280.5,1.0
25336.0,594.5,175.5,1.0
25351.0,537.0,289.0,1.0
25371.0,580.5,289.0,1.0
25391.0,592.5,289.0,1.0
25393.0,537.0,289.0,1.0
25407.0,580.0,254.5,1.0
25433.0,598.0,298.0,1.0
25537.0,562.0,261.0,1.0
25538.0,605.5,289.0,1.0
25596.0,598.0,298.0,1.0
25654.0,560.0,213.5,1.0
25667.0,566.0,298.0,1.0
25715.0,522.0,223.0,1.0
25851.0,522.0,220.0,1.0
25893.0,551.0,194.0,1.0
25897.0,598.0,298.0,1.0
25903.0,515.0,258.0,1.0
25177.0,692.0,177.0,2.0
25186.0,636.5,216.5,2.0
25235.0,719.0,178.0,2.0
25310.0,639.5,239.0,2.0
25327.0,710.5,182.5,2.0
25361.0,630.5,239.0,2.0
25408.0,643.0,248.0,2.0
25770.0,692.0,177.0,2.0
25837.0,636.5,216.5,2.0
25118.0,452.0,229.0,3.0
25291.0,423.0,268.0,3.0
25293.0,408.0,269.0,3.0
25294.0,408.0,212.5,3.0
25434.0,408.0,214.0,3.0
25597.0,427.0,260.0,3.0
25610.0,438.0,198.0,3.0
25650.0,425.0,181.0,3.0
25748.0,432.0,225.0,3.0
25242.0,836.0,198.0,4.0
25398.0,822.0,200.0,4.0
25646.0,774.0,198.0,4.0
25153.0,473.0,212.5,5.0
25369.0,498.0,238.0,5.0
25401.0,488.0,198.0,5.0
25435.0,488.0,238.0,5.0
25611.0,459.0,258.0,5.0
25658.0,498.0,238.0,5.0
25674.0,459.0,259.5,5.0
25724.0,495.0,213.0,5.0
25865.0,456.0,279.0,5.0
25183.0,371.0,172.5,6.0
25491.0,338.0,158.0,6.0
25525.0,388.0,158.0,6.0
25545.0,387.0,158.0,6.0
25580.0,338.0,158.0,6.0
25590.0,338.0,158.0,6.0
25729.0,338.0,158.0,6.0
25761.0,348.0,158.0,6.0
25774.0,338.0,158.0,6.0
25782.0,338.0,158.0,6.0
25799.0,348.0,198.0,6.0
25097.0,444.5,128.0,7.0
25133.0,438.0,158.0,7.0
25204.0,438.0,118.0,7.0
25222.0,438.0,158.0,7.0
25412.0,440.0,172.5,7.0
25777.0,441.5,165.5,7.0
25781.0,448.0,118.0,7.0
25783.0,398.0,128.0,7.0
25892.0,413.0,132.5,7.0
25925.0,438.0,158.0,7.0
25376.0,288.0,198.0,8.0
25697.0,288.0,158.0,8.0
25894.0,288.0,198.0,8.0
25096.0,488.0,158.0,9.0
25141.0,488.0,158.0,9.0
25184.0,488.0,158.0,9.0
25312.0,488.0,158.0,9.0
25339.0,461.0,132.5,9.0
25458.0,470.0,132.5,9.0
25526.0,461.0,132.5,9.0
25570.0,505.0,132.5,9.0
25297.0,238.0,158.0,10.0
25194.0,298.0,330.0,11.0
25200.0,316.0,439.0,11.0
25218.0,308.0,434.0,11.0
25229.0,305.0,269.0,11.0
25350.0,322.0,349.0,11.0
25397.0,298.0,298.0,11.0
25489.0,312.0,356.0,11.0
25509.0,312.0,323.5,11.0
25600.0,322.0,347.0,11.0
25649.0,298.0,298.0,11.0
25684.0,301.0,347.0,11.0
25808.0,294.0,410.0,11.0
25822.0,320.0,270.0,11.0
